Timestamp,Survey,Job Title,Region,City,Gross Salary,Currency,USD Gross Salary,Hourly Rate,Studio Size,Years of XP,Gender,Queer?,Ethnicity,Disabled,Benefits,Additional Comments,Job Category
16/06/2020 19:43:29,GL,"Marketing Manager, Associate",West Coast,San Francisco,"80,000.00",USD,"$80,000",,1000+,6-10,Female,Yes,White (Original Peoples of Eastern Europe ),,"401k Matching, PTO, Health Insurance, Commuter Pre-Tax, Parental Leave, Sick Days, Volunteer Days, Bonuses, additional Office Benefits",,Marketing
05/08/2020 0:05:27,GL,Marketing Director,West Coast,Seattle,"125,000.00",USD,"$125,000",,1000+,11-15,Female,Yes,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,"Medical, dental, vision, 401(k) with 3% match, 25 days annual PTO (based on 10+ years of employment), life insurance, AD&D, public transportation benefit, paid holidays, holiday closure between Christmas and New Year, company-wide incentive bonuses, (unhealthy) snacks in the office",,Marketing
23/01/2021 03:40:41,GL,Marketing Director,California,,"81,000.00",USD,"$81,000",,1-10,6-10,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,Health/vision/dental,,Marketing
12/03/2021 0:20:36,GL,Marketing Associate,West Coast,Seattle,"46,000.00",USD,"$46,000",22.5,1-10,0-1,Female,Yes,White (Original Peoples of Eastern Europe ),No,None,Job includes production tasks as well,Marketing
2/15/2019,GL,Marketing Coordinator,Rocky Mountains,,"30,000.00",USD,"$30,000",,51-250,2-5,Male,,White (Original Peoples of Eastern Europe ),,"401k, Health, 17 Days PTO",,Marketing
2/16/2019,GL,"Marketing Coordinator, Senior",Canada,Ontario,"55,000.00",CAD,"$43,738",,251-1000,2-5,Male,,White (Original Peoples of Eastern Europe ),,"Vision, Dental, General Health subsidy, lunches, massages, RRSP plan, free snacks and drinks, 3 bonuses a year.",,Marketing
2/18/2019,GL,Marketing Director,West Coast,,"72,000.00",USD,"$72,000",,11-50,11-15,Female,,2 or More Races,,"401K, Health, PTO, winter break, 3 months parental leave",,Marketing
14/04/2021 18:40:26,GL,Marketing Coordinator,Texas,Austin,"50,000.00",USD,"$50,000",,51-250,0-1,Female,No,White (Original Peoples of Eastern Europe ),No,"Insurance (medical, dental, vision), 401K, Game Days and trips",,Marketing
08/06/2020 0:11:33,GL,"Music Editor, Associate",California,,"52,000.00",USD,"$52,000",25,251-1000,2-5,Male,No,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"No benefits, no STO, no PTO, not even employee store.",Stop leaving your contractors out of everything you nasty companies.,Music Editor
10/06/2020 4:09:45,GL,Music Editor,West Coast,,"75,400.00",USD,"$75,400",36.25,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"3 Sick Days, Healthcare (kinda), non matching 401k",,Music Editor
31/01/2020 14:08:11,GL,Narrative Designer,East Coast,,"53,000.00",USD,"$53,000",,1000+,2-5,Female / Genderfluid,Yes,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent), Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"Health insurance, vision, dental, 15 days PTO",,Narrative Designer
07/06/2020 20:06:26,GL,Narrative Designer,Canada,,"55,000.00",CAD,"$43,738",,251-1000,6-10,Female,Yes,White (Original Peoples of Eastern Europe ),,Yes,,Narrative Designer
07/06/2020 20:19:54,GL,"Narrative Designer, Lead",Canada,,"70,000.00",CAD,"$55,666",,251-1000,6-10,Female,Yes,White (Original Peoples of Eastern Europe ),,"Health, Bonuses",,Narrative Designer
08/06/2020 1:21:38,GL,"Narrative Designer, Junior",West Coast,Seattle,"60,000.00",USD,"$60,000",,51-250,2-5,Female,Yes,White (Original Peoples of Eastern Europe ),,"401k, healthcare, dental, vision, life insurance, infinite vacation days, 12 sick days",,Narrative Designer
08/06/2020 2:40:22,GL,Narrative Designer,West Coast,Seattle,"116,000.00",USD,"$116,000",60,251-1000,11-15,Male,No,White (Original Peoples of Eastern Europe ),,"(Paid by Employee out of Gross) Medical and Prescription, Dental, Vision.","Contingent Staff. Employee Cost of Benefits significantly reduces gross down to 90,000 before taxes",Narrative Designer
06/08/2020 1:18:24,GL,Narrative Designer (Contract),West Coast,Los Angeles,"62,400.00",USD,"$62,400",30,1-10,2-5,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,None (Freelance Contractor),"Remote work - I am based in Los Angeles, but companies are based in Seattle and Los Angeles.",Narrative Designer
06/08/2020 1:19:47,GL,Narrative Editor (Contract),West Coast,Los Angeles,"41,600.00",USD,"$41,600",20,11-50,2-5,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,None (Freelance contractor),"I am remotely based in Los Angeles, but studio is based in Buenos Aires",Narrative Designer
2/17/2019,GL,Narrative Designer,West Coast,Marin,"101,000.00",USD,"$101,000",,51-250,2-5,Female,,White (Original Peoples of Eastern Europe ),,"401K with company match, Health, Dental, Vision. 10 days PTO, 6-7 corp holidays, bonuses, drinks/snacks, free games",,Narrative Designer
2/17/2019,GL,Narrative Designer,West Coast,Seattle,"125,000.00",USD,"$125,000",,51-250,6-10,Female,Yes,White (Original Peoples of Eastern Europe ),,"401K with company match, Health, Dental, Vision. 15 days pto, 6 corp holidays, bonus, stock, drinks, free games, employer contrib HSA",,Narrative Designer
2/18/2019,GL,Narrative Designer,West Coast,Los Angeles,"105,000.00",USD,"$105,000",,11-50,6-10,Female,,White (Original Peoples of Eastern Europe ),,"401k (unmatched) health, dental, vision, unlimited PTO, discretionary bonus, lunches/snacks",,Narrative Designer
2/19/2019,GL,Narrative Designer,West Coast,San Francisco,"100,000.00",USD,"$100,000",,11-50,11-15,Female,,White (Original Peoples of Eastern Europe ),,"401k (unmatched), heath, dental, vision, ""unlimited"" PTO, generous telecommute policy",,Narrative Designer
2/19/2019,GL,Narrative Designer,Arizona,,"80,000.00",USD,"$80,000",,11-50,2-5,Female,,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"10k bonus, health/dental/vision, 15 days PTO, 5 days sick leave",,Narrative Designer
2/19/2019,GL,Narrative Designer,West Coast,San Francisco,"85,000.00",USD,"$85,000",,11-50,2-5,Female,,White (Original Peoples of Eastern Europe ),,"401k (unmatched), health, dental, vision, ""unlimited"" PTO, communter benefits","Underpaid for area, experience, and role",Narrative Designer
07/06/2020 15:31:08,GL,Studio Discipline Director,Orange County,Irvine,"150,000.00",USD,"$150,000",,51-250,11-15,Male,No,White (Original Peoples of Eastern Europe ),,"Health insurance, 401k",,No Job Category Yet
07/06/2020 20:15:10,GL,Test Lead,West Coast,"Seattle, WA","95,000.00",USD,"$95,000",,251-1000,6-10,Male,Yes,White (Original Peoples of Eastern Europe ),,"Medical, Dental, 25 Days PTO/year, 401K Match (6%), Profit Sharing",,No Job Category Yet
07/06/2020 21:15:51,GL,Operations Associate,Los Angeles,CA,"60,000.00",USD,"$60,000",,51-250,2-5,Female,No,White (Original Peoples of Eastern Europe ),,"Medical, Dental, Vision, UPTO",Male in my position with the same responsibilities makes 20k/yr more,No Job Category Yet
08/06/2020 1:07:06,GL,Student,West Coast,San Mateo,"72,000.00",USD,"$72,000",37.5,1-10,6-10,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,Free healthcare for life,Being a veteran in the bay area. (No income taxes...),No Job Category Yet
08/06/2020 1:49:42,GL,"Recruiter, Senior",West Coast,USA,"150,000.00",USD,"$150,000",72.12,51-250,6-10,"Displays as Male, Gender fluid",Yes,"Black (Original Peoples of Africa and the Caribbean), Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture), Middle Eastern (Original Peoples of Egypt, Iran, Turkey, and other transcontinental regions)",,Health + 401k,,No Job Category Yet
08/06/2020 14:35:09,GL,Compositor,Rosemont,Montréal,"48,000.00",CAD,"$38,171",25 /h,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"Assurance, dentist, and more",,No Job Category Yet
08/06/2020 15:10:07,GL,Global Production Manager,West Coast,Seattle,"135,000.00",USD,"$135,000",~65,1000+,6-10,NB/male,Yes,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture), White (Original Peoples of Eastern Europe )",,"Health, dental, options",Negotiated based on relocation and single-income household,No Job Category Yet
08/06/2020 16:05:58,GL,Outsourcing Review Artist,Quebec,Quebec,"43,200.00",CAD,"$34,354",20,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"RRSP Matching, Quarterly bonuses, Some dental + vision,",,No Job Category Yet
08/06/2020 18:56:02,GL,Collegiate Esports Operations Coordinator,United States / California,Los Angeles,"70,000.00",USD,"$70,000",,51-250,6-10,Male,No,White (Original Peoples of Eastern Europe ),,"Free healthcare, ""Unlimited"" PTO, stock options (4-year vesting period)",#EsportsPaidMe,No Job Category Yet
08/06/2020 19:17:31,GL,Unreal TD,North America,Los Angeles,"53,760.00",USD,"$53,760",28,11-50,2-5,Male,No,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,idk,,No Job Category Yet
09/06/2020 1:03:33,GL,"Operations Manager, Associate",West Coast,,"60,000.00",USD,"$60,000",$28.85,251-1000,2-5,Male,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Health, product discounts, PTO, 401k/ROTH,",,No Job Category Yet
09/06/2020 20:13:28,GL,"Test Manager, Senior",West Coast,"Bellevue, WA","107,000.00",USD,"$107,000",,251-1000,11-15,Male,Yes,White (Original Peoples of Eastern Europe ),,"Health, Dental, Vision, Donation Matching, Profit Sharing, Salary Bonus",Profit sharing / salary bonus not included in total,No Job Category Yet
09/06/2020 20:17:46,GL,Camera Scripter,Canada,Montreal,"55,000.00",CAD,"$43,738",Yearly salary,251-1000,2-5,Female,Yes,White (Original Peoples of Eastern Europe ),,"Insurance, Bonus, unlimited sick days.",Started there by the end of 2019,No Job Category Yet
11/06/2020 19:58:14,GL,UX Director,West Coast,San Francisco,"150,000.00",USD,"$150,000",,51-250,11-15,Male,No,White (Original Peoples of Eastern Europe ),,"401k, health, dental, vision, lunch, free laundry/dry clean, gym allowance, company trips, device reimbursement",,No Job Category Yet
05/08/2020 3:14:35,GL,"Analyst, Security",North America,"Irvine, CA","66,000.00",USD,"$66,000",,1000+,2-5,Female,No,White (Original Peoples of Eastern Europe ),No,"401k match up to 20%, Health, Vision, Dental, Profit share bonus",,No Job Category Yet
06/01/2021 1:31:25,GL,Business Manager,West Coast,Irvine,"115,000.00",USD,"$115,000",,1000+,2-5,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",No,"401k w/ match, health/dental/vision, unlimited PTO, stock vested over 4 years, free snacks and drinks",,No Job Category Yet
07/01/2021 16:13:54,GL,Technical Account Manager,East Coast,Troy,"80,000.00",USD,"$80,000",,11-50,0-1,Male,Yes,White (Original Peoples of Eastern Europe ),No,"401k Matching up to 6%, Health insurance, Life Insurance, Dental, ""Unlimited"" PTO, Annual bonuses",,No Job Category Yet
07/01/2021 16:20:34,GL,Business Development,Canada,"London, Ontario","33,000.00",CAD,"$26,243",20/h4,11-50,0-1,Male,Yes,White (Original Peoples of Eastern Europe ),Yes,Health,,No Job Category Yet
07/01/2021 18:11:21,GL,Narrative Director,Pacific Northwest,Seattle,"130,000.00",USD,"$130,000",,251-1000,11-15,Male,No,White (Original Peoples of Eastern Europe ),No,"Health/Vision/Dental, open PTO, 401k",,No Job Category Yet
07/01/2021 18:41:12,GL,"Associate Manager, Esports",West Coast,California,"58,822.00",USD,"$58,822",,1000+,2-5,Male,No,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",No,"Health Insurance, 401k, Dental + Vision, PTO + Sick days (No expiration, but capped at x hours), Profit Share",,No Job Category Yet
26/02/2021 05:58:57,GL,"System Designer, Associate",Pacific Northwest,Bellevue,"70,000.00",USD,"$70,000",,251-1000,2-5,Male,No,White (Original Peoples of Eastern Europe ),No,Full,,No Job Category Yet
05/03/2021 16:29:52,GL,Narrative Director,Canada,Toronto,"52,000.00",CAD,"$41,352",,11-50,6-10,Male,No,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture), White (Original Peoples of Eastern Europe )",No,No,"Small indie studio. Co-founder, co-owner. I also do community management stuff, and some programming every now and then.",No Job Category Yet
2/16/19,GL,Digital Operations Manager,West Coast,California,"68,000.00",USD,"$68,000",,51-250,2-5,Male,,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"401k, Health, PTO, sick days, bonuses",,No Job Category Yet
2/17/2019,GL,"TPM, Senior",West Coast,Seattle,"250,000.00",USD,"$250,000",,51-250,6-10,Female,,White (Original Peoples of Eastern Europe ),,"401k with match, medical/dental w/o excessive co-pays, >3 weeks PTO + sick days, snacks, drinks, other large company benefits",,No Job Category Yet
2/18/2019,GL,Technical Artist & Writer,Midwest,Ohio,"20,000.00",USD,"$20,000",$17,1-10,2-5,Male,,White (Original Peoples of Eastern Europe ),,"Xmas bonus ($500), 1 week paid vacation, profit share",Remote Contractor,No Job Category Yet
03/07/2019 6:11:56,GL,"Producer, Associate",Midwest,Chicago,"60,000.00",USD,"$60,000",,51-250,0-1,Male,No,"White (Original Peoples of Eastern Europe ), Prefer to Not Disclose",,"401K, PTO, Healthcare + Vison + Dental",,Producer
21/11/2019 19:47:42,GL,Production Coordinator,West Coast,San Francisco,"90,000.00",USD,"$90,000",,251-1000,6-10,Male,No,"Latinx (Original Peoples of Cuba, Haiti, Mexico, South or Central America, or other Spanish Culture)",,"401K w/ match, Health/Vision/Dental/Life, PTO, stock options, profit sharing, bonuses",,Producer
07/06/2020 20:03:48,GL,"Producer, Technical",Bay Area,Mountain View,"60,000.00",USD,"$60,000",29,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Healthcare, Dental, 401K, 2 weeks paid vacation per year",,Producer
07/06/2020 21:19:56,GL,Producer,US / Midwest,"St. Louis, MO","35,000.00",USD,"$35,000",17.8,1-10,2-5,Male,No,White (Original Peoples of Eastern Europe ),,expensive private health insurance,worked overtime with no additional pay,Producer
07/06/2020 22:33:21,GL,"Producer, Associate",West Coast,Vancouver,"80,000.00",CAD,"$63,618",,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"RRSP w/ employer match, health/dental, vision, ~3 weeks PTO",,Producer
07/06/2020 22:58:11,GL,Production Coordinator,West Coast,Los Angeles,"70,000.00",USD,"$70,000",$35 USD,51-250,0-1,Female,Yes,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Health/Vision/Dental, 2 wk PTO",,Producer
08/06/2020 4:13:07,GL,Producer,West Coast,,"100,000.00",USD,"$100,000",,251-1000,2-5,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"401k, PTO, health/dental/vision, life insurance, disability insurance, bonuses",,Producer
08/06/2020 18:06:27,GL,"Producer, Associate (Temp)",West Coast,Santa Monica,"65,000.00",USD,"$65,000",32,51-250,2-5,Female,No,American Indian or Alaskan Native (Original Peoples of North and South America),,"medical, limited sick days",,Producer
08/06/2020 18:07:13,GL,Producer I,California,Mountain View,"60,320.00",USD,"$60,320",$29 USD,51-250,2-5,Male,No,White (Original Peoples of Eastern Europe ),,"Health Insurance, Weekly Free Lunch",,Producer
08/06/2020 18:36:47,GL,Producer,"US, PNW",Seattle-area,"150,000.00",USD,"$150,000",,251-1000,11-15,Male,No,White (Original Peoples of Eastern Europe ),,"Full health coverage (0 deductible), vision reimbursement, full dental up to 5k a year, Quarterly Bonus",,Producer
08/06/2020 19:53:36,GL,"Producer, Associate",West Coast US,Orange County,"72,000.00",USD,"$72,000",$33,1000+,2-5,Female,No,"Asian (Original Peoples of the Far East, Southeast Asia, and the Indian subcontinent)",,"Profit share: $8k, Health/Dental/Vision/Other",,Producer
08/06/2020 23:02:53,GL,Producer,Southern California,,"80,000.00",USD,"$80,000",,1000+,6-10,Female,No,White (Original Peoples of Eastern Europe ),,"401k, Medical/Eye/Dental Insurance, Profit Sharing, Bonuses",,Producer
09/06/2020 7:10:51,GL,Producer,Quebec,Montreal,"90,000.00",CAD,"$71,571",,251-1000,16+,Male,No,White (Original Peoples of Eastern Europe ),,"RRSP, Health Insurance",,Producer
09/06/2020 19:53:59,GL,"Producer, Associate",Midwest,Chicago,"65,000.00",USD,"$65,000",,51-250,2-5,AFAB transmasculine,Yes,"Middle Eastern (Original Peoples of Egypt, Iran, Turkey, and other transcontinental regions), White (Original Peoples of Eastern Europe )",,"Health, PTO, 401k","was given raise/promotion within the first year of employment, but regularly expected to perform duties above my job description",Producer
