Timestamp,Survey,What is your monthly salary before tax?,Gross Salary,Currency,Job Title,Title Modifier,Benefits,How many studios have you worked at?,Gender,Are you from Sweden?,Have you ever worked outside of Sweden in the games industry?,Studio Size,Do you currently work in Sweden?,Years of XP,City,What is your employment status?
3/2/2020 15:27:53,SW,"kr47,000.00","kr564,000.00",SEK,Code Gameplay,Senior,"flex hours, working from home, more than 4 weeks vacation",4,Man,Yes,Yes,26-100 employees,No,6,Kalmar,Full-time employee / fast anställd
3/2/2020 12:30:57,SW,"kr50,000.00","kr650,000.00",SEK,Code Gameplay,Senior,"flex hours, more than 4 weeks vacation, massages provided, friskvård / health compensation, in-house yoga sessions, weekly breakfast",4,Man,Yes,No,26-100 employees,Yes,14,Malmö,Full-time employee / fast anställd
3/1/2020 15:47:41,SW,"kr36,000.00","kr4,320,002.00",SEK,Code Gameplay,Senior,"flex hours, pets/dogs allowed at office, friskvård / health compensation",3,Man,Yes,No,1-25 employees,Yes,5,,
9/22/2020 22:49:38,SW,"kr35,000.00","kr420,000.00",SEK,Code Gameplay,Senior,"flex hours, working from home, more than 4 weeks vacation, friskvård / health compensation",2,Man,Yes,No,1-25 employees,Yes,10,Gothenburg,Full-time employee / fast anställd
3/2/2020 21:04:29,SW,"kr41,000.00","kr600,000.00",SEK,Code Physics,none,"flex hours, more than 6 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast, education / learning program for devs",2,Man,Yes,No,over 100,Yes,2,Stockholm,Full-time employee / fast anställd
3/2/2020 9:45:31,SW,"kr30,500.00","kr260,000.00",SEK,Code Rendering,Junior,"flex hours, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",1,Man,Yes,No,over 100,Yes,1,Malmö,
3/1/2020 16:26:31,SW,"kr49,000.00","kr65,000.00",SEK,Code Rendering,Lead,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, friskvård / health compensation, weekly breakfast",3,Man,Yes,Yes,over 100,Yes,15,,
3/1/2020 20:47:07,SW,"kr25,800.00","kr309,600.00",SEK,Code Rendering,none,"6 hour work day (or less than 40 hours a week work), flex hours, working from home",3,Enby,No,No,1-25 employees,Yes,8,,
3/2/2020 1:16:54,SW,"kr39,000.00","kr471,101.00",SEK,Code Rendering,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",1,Man,No,No,over 100,Yes,1,Stockholm,
3/2/2020 12:26:03,SW,"kr42,000.00","kr504,000.00",SEK,Code Rendering,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, massages provided, friskvård / health compensation, in-house mindfulness /meditation sessions, free soda, weekly breakfast",6,Man,No,Yes,over 100,Yes,10,Stockholm,Full-time employee / fast anställd
3/1/2020 18:57:08,SW,"kr49,750.00","kr630,000.00",SEK,Code Rendering,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, massages provided, friskvård / health compensation, weekly breakfast",1,Man,Yes,No,over 100,Yes,6,,
3/1/2020 19:35:28,SW,"kr54,000.00","kr59,433.00",SEK,Code Rendering,Senior,"flex hours, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",2,Man,Yes,No,over 100,Yes,14,,
3/2/2020 14:06:36,SW,"kr56,000.00","kr672,000.00",SEK,Code Rendering,Senior,"flex hours, working from home, more than 6 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, in-house yoga sessions, free soda, weekly breakfast",2,Man,No,Yes,over 100,Yes,3,Stockholm,Full-time employee / fast anställd
3/1/2020 16:46:12,SW,"kr60,000.00","kr720,000.00",SEK,Code Rendering,Senior,"flex hours, working from home, more than 4 weeks vacation, friskvård / health compensation",1,Man,Yes,No,over 100,Yes,1,,
3/2/2020 18:45:38,SW,"kr63,500.00","kr730,000.00",SEK,Code Rendering,Senior,"flex hours, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",2,Man,Yes,No,over 100,Yes,13,Stockholm,Full-time employee / fast anställd
3/2/2020 7:52:44,SW,"kr170,000.00","kr3,500,000.00",SEK,Code Rendering,Senior,"flex hours, working from home, more than 6 weeks vacation, stock programs for employees, fancy coffee/drinks provided, free soda",2,Man,Yes,Yes,1-25 employees,Yes,17,Stockholm,
3/2/2020 19:52:47,SW,"kr2,650.00","kr26,500.00",SEK,Code Tools,Associate,"flex hours, more than 4 weeks vacation, massages provided, friskvård / health compensation, weekly breakfast",1,Man,Yes,No,over 100,Yes,1,Stockholm,Full-time employee / fast anställd
3/1/2020 14:18:51,SW,"kr6,153.00","kr148,000.00",SEK,Code Tools,Lead,"working from home, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, free soda, weekly breakfast, Free EV charging",1,Man,No,No,,No,,,
3/2/2020 20:50:39,SW,"kr43,000.00","kr580,000.00",SEK,Code Tools,Lead,"flex hours, more than 4 weeks vacation, massages provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast",1,Man,Yes,No,over 100,Yes,4,Stockholm,Full-time employee / fast anställd
3/3/2020 13:09:25,SW,"kr32,000.00","kr384,000.00",SEK,Code Tools,none,"flex hours, more than 4 weeks vacation, pets/dogs allowed at office, friskvård / health compensation, weekly breakfast",1,Man,No,Yes,26-100 employees,Yes,5,Malmö,Full-time employee / fast anställd
3/2/2020 9:57:15,SW,"kr34,752.00","kr417,024.00",SEK,Code Tools,none,"stock programs for employees, friskvård / health compensation, Daily breakfast",1,Man,Yes,No,over 100,Yes,3,Malmö,
3/2/2020 13:41:15,SW,"kr40,000.00","kr516,000.00",SEK,Code Tools,none,"more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, weekly breakfast",2,Man,Yes,Yes,over 100,Yes,8,Stockholm,Full-time employee / fast anställd
3/9/2020 9:58:57,SW,"kr39,600.00","kr531,000.00",SEK,Code Tools,none,"flex hours, more than 4 weeks vacation, massages provided, in-house yoga sessions, weekly breakfast",1,Man,No,No,over 100,Yes,3,Stockholm,Full-time employee / fast anställd
3/4/2020 20:19:36,SW,"kr52,000.00","kr740,000.00",SEK,Code Tools,Senior,"flex hours, working from home, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, free soda, weekly breakfast, education / learning program for devs",4,Man,Yes,No,over 100,Yes,8,Stockholm,Full-time employee / fast anställd
3/18/2020 20:31:34,SW,"kr35,000.00","kr570,000.00",SEK,Community Management,Director of,"flex hours, working from home, more than 4 weeks vacation, friskvård / health compensation, free soda, weekly breakfast, education / learning program for devs",1,Woman,Yes,No,1-25 employees,Yes,5,Stockholm,Full-time employee / fast anställd
3/2/2020 8:45:28,SW,"kr60,000.00","kr800,000.00",SEK,Community Management,Director of,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation",2,Man,No,Yes,over 100,Yes,8,Stockholm ,
3/2/2020 20:10:06,SW,"kr29,000.00","kr350,000.00",SEK,Community Management,Junior,"flex hours, working from home, massages provided, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast",1,Man,Yes,No,26-100 employees,Yes,1,,Full-time employee / fast anställd
3/2/2020 14:42:54,SW,"kr43,500.00","kr565,500.00",SEK,Community Management,Lead,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided",4,Woman,No,Yes,over 100,Yes,7,Stockholm,Full-time employee / fast anställd
12/8/2020 17:10:28,SW,"kr30,000.00","kr324,000.00",SEK,Community Management,Lead,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, fancy coffee/drinks provided, friskvård / health compensation",1,Woman,No,No,1-25 employees,Yes,3,Stockholm,Full-time employee / fast anställd
12/31/2021 15:27:20,SW,"kr55,000.00","kr700,000.00",SEK,Community Management,Lead,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office, massages provided, fancy coffee/drinks provided, friskvård / health compensation, free soda",8,Enby,No,Yes,26-100 employees,Yes,9,Stockholm,Full-time employee / fast anställd
3/1/2020 15:14:04,SW,"kr25,000.00","kr25,000.00",SEK,Community Management,none,"flex hours, more than 4 weeks vacation, stock programs for employees, massages provided, friskvård / health compensation, weekly breakfast, education / learning program for devs",3,Woman,Yes,No,26-100 employees,Yes,4,,
3/1/2020 19:23:52,SW,"kr29,000.00","kr29,000.00",SEK,Community Management,none,"6 hour work day (or less than 40 hours a week work), flex hours, friskvård / health compensation, in-house yoga sessions, weekly breakfast, education / learning program for devs",1,Man,Yes,No,26-100 employees,Yes,7.5,,
3/1/2020 15:45:51,SW,"kr24,000.00","kr148,654.00",SEK,Community Management,none,"flex hours, friskvård / health compensation",1,Woman,Yes,No,1-25 employees,Yes,1,,
3/2/2020 22:33:33,SW,"kr26,000.00","kr340,000.00",SEK,Community Management,none,"working from home, more than 4 weeks vacation, friskvård / health compensation, education / learning program for devs",1,Enby,No,No,1-25 employees,Yes,2,Malmö,Full-time employee / fast anställd
3/1/2020 22:51:51,SW,"kr30,000.00","kr360,000.00",SEK,Community Management,none,"flex hours, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation",3,Woman,No,Yes,over 100,Yes,4,Stockholm,
3/6/2020 13:53:08,SW,"kr30,000.00","kr360,000.00",SEK,Community Management,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, pets/dogs allowed at office, massages provided, friskvård / health compensation, in-house yoga sessions, weekly breakfast",2,Prefer not to say,,,26-100 employees,Yes,1,,Full-time employee / fast anställd
3/2/2020 14:47:12,SW,"kr30,600.00","kr367,200.00",SEK,Community Management,none,"flex hours, more than 4 weeks vacation, pets/dogs allowed at office, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, weekly breakfast",1,Woman,No,No,26-100 employees,Yes,5,Stockholm,Full-time employee / fast anställd
3/1/2020 19:14:23,SW,"kr57,000.00","kr710,000.00",SEK,Community Management,none,"flex hours, working from home, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast",1,Prefer not to say,No,No,26-100 employees,Yes,1,,
3/29/2021 11:30:54,SW,"kr26,000.00","kr312,000.00",SEK,Community Management,none,more than 4 weeks vacation,1,Woman,Yes,No,1-25 employees,Yes,0.5,Skövde,Full-time employee / fast anställd
3/1/2020 14:55:20,SW,"kr40,000.00","kr520,000.00",SEK,Community Management,Senior,"flex hours, working from home, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house yoga sessions, weekly breakfast",4,Woman,No,Yes,over 100,Yes,,,
3/20/2020 11:09:47,SW,"kr30,700.00",kr368.40,SEK,Composer,Director of,"flex hours, working from home, more than 4 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, free soda",1,Man,Yes,Yes,1-25 employees,Yes,11,,Full-time employee / fast anställd
3/2/2020 9:13:53,SW,"kr35,000.00","kr800,000.00",SEK,Composer,Director of,"6 hour work day (or less than 40 hours a week work), flex hours, working from home, more than 4 weeks vacation, more than 6 weeks vacation, fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast, education / learning program for devs",1,Man,Yes,Yes,1-25 employees,Yes,6,Stockholm,
3/6/2020 8:55:37,SW,"kr28,000.00","kr275,501.00",SEK,Concept Art,none,"flex hours, more than 4 weeks vacation, stock programs for employees, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, free soda, weekly breakfast, education / learning program for devs",4,Woman,Yes,No,26-100 employees,Yes,7,Stockholm,Full-time employee / fast anställd
3/2/2020 18:09:20,SW,"kr28,000.00","kr343,000.00",SEK,Concept Art,none,"flex hours, more than 4 weeks vacation, stock programs for employees, massages provided, friskvård / health compensation, education / learning program for devs",1,Man,Yes,No,26-100 employees,Yes,4,Stockholm,Full-time employee / fast anställd
3/2/2020 9:15:58,SW,"kr29,500.00","kr364,000.00",SEK,Concept Art,none,"flex hours, working from home, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, weekly breakfast, education / learning program for devs",1,Woman,Yes,No,over 100,Yes,4,Stockholm,
3/2/2020 15:29:59,SW,"kr35,150.00","kr425,306.00",SEK,Concept Art,none,"working from home, more than 4 weeks vacation, friskvård / health compensation",3,Woman,Yes,No,over 100,Yes,4,Stockholm,Full-time employee / fast anställd
3/3/2020 14:38:14,SW,"kr36,000.00","kr521,420.00",SEK,Concept Art,none,"fancy coffee/drinks provided, free soda, weekly breakfast",3,Woman,No,No,over 100,Yes,4,Stockholm ,Full-time employee / fast anställd
3/1/2020 16:20:00,SW,"kr540,000.00","kr46,500.00",SEK,Concept Art,Senior,"fancy coffee/drinks provided, friskvård / health compensation, free soda, weekly breakfast, education / learning program for devs",4,Woman,Yes,Yes,over 100,Yes,8,,
3/3/2020 17:03:45,SW,"kr35,000.00","kr420,000.00",SEK,Concept Art,Senior,6 hour work day (or less than 40 hours a week work),3,Man,Yes,No,1-25 employees,Yes,5,stockholm,Full-time employee / fast anställd
3/1/2020 18:08:35,SW,"kr35,000.00","kr480,000.00",SEK,Concept Art,Senior,"flex hours, working from home, pets/dogs allowed at office, friskvård / health compensation, education / learning program for devs",4,Man,Yes,Yes,over 100,Yes,8,,
3/2/2020 14:49:02,SW,"kr370,000.00","kr480,000.00",SEK,Concept Art,Senior,"pets/dogs allowed at office, fancy coffee/drinks provided, friskvård / health compensation, in-house yoga sessions, free soda, weekly breakfast",7,Man,No,Yes,26-100 employees,No,15,It was Stockholm,Freelance / Consultant
3/2/2020 10:42:54,SW,"kr32,000.00","kr384,000.00",SEK,Design Gameplay,Associate,"flex hours, more than 4 weeks vacation, stock programs for employees, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, education / learning program for devs, Daily breakfast",1,Man,Yes,No,over 100,Yes,5,Malmö,
3/24/2020 11:05:21,SW,"kr51,000.00","kr57,000.00",SEK,Design Gameplay,Director of,"flex hours, working from home, more than 4 weeks vacation, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, in-house yoga sessions, weekly breakfast, education / learning program for devs",2,Man,No,Yes,over 100,Yes,17,Stockholm,Full-time employee / fast anställd
3/2/2020 11:29:03,SW,"kr31,000.00","kr390,591.00",SEK,Design Gameplay,Director of,"6 hour work day (or less than 40 hours a week work), flex hours, working from home, more than 4 weeks vacation, more than 6 weeks vacation, pets/dogs allowed at office, fancy coffee/drinks provided",3,Woman,Yes,No,1-25 employees,Yes,9,Stockholm,Full-time employee / fast anställd
3/1/2020 16:44:23,SW,"kr30,000.00","kr500,000.00",SEK,Design Gameplay,Director of,,3,Enby,Yes,Yes,over 100,Yes,10,,
3/1/2020 23:42:22,SW,"kr47,000.00","kr564,000.00",SEK,Design Gameplay,Director of,"flex hours, working from home, more than 4 weeks vacation, pets/dogs allowed at office",6,Man,Yes,No,26-100 employees,Yes,13,Stockholm,
3/6/2020 7:50:55,SW,"kr66,600.00","kr720,000.00",SEK,Design Gameplay,Director of,"flex hours, working from home, more than 4 weeks vacation, more than 6 weeks vacation, pets/dogs allowed at office, massages provided, fancy coffee/drinks provided, friskvård / health compensation, in-house mindfulness /meditation sessions, education / learning program for devs, Hobby Groups w. Financing",1,Man,Yes,No,26-100 employees,Yes,12,Stockholm,Full-time employee / fast anställd
